explorer,model,seed,mean_1st_dim,var_1st_dim,time,jitter_std,n_logprob,n_steps,miness,minKSess,acceptance_prob,step_size,n_rounds,energy_jump_dist
adaptive RWMH,orbital,2,-0.03813812191994163,42.12569671727419,0.30983704300000003,0.0,131068,0,69.5735527067206,0.754693829460248,6.103701895199438e-5,0.0,15,2.854972548770703
HitAndRunSlicer,orbital,3,-1.5220276992681852,0.0005366353680952998,9.293923375000002,0.0,6052334,3125074,66.25688800368441,0.8659310667877331,1.0,10.0,15,0.7540679944796168
AutoStep RWMH,orbital,3,-1.6322661709462734,1.8100626851522024e-6,2.144620792,0.0,849070,423733,65.89573059329433,0.8359022479451461,0.5316879714247621,2.2604281186350038e-5,15,0.21856429052797108
adaptive RWMH,orbital,3,0.6076019191928557,41.66874244430756,0.30591200100000004,0.0,131068,0,66.07767643662334,0.754693829460248,6.103701895199438e-5,0.0,15,2.5227667113193104
HitAndRunSlicer,orbital,4,-1.4218821589771489,0.003922876364473257,8.841682460000001,0.0,6000626,3067800,66.32479559138633,0.8681503247687853,1.0,10.0,15,0.7720141582665425
AutoStep RWMH,orbital,4,-1.6346222815225944,2.199477589038798e-6,2.100591168,0.0,850751,424011,65.81179629883036,0.8362648021278777,0.5297147267250741,2.2201483791791065e-5,15,0.22058418895855036
adaptive RWMH,orbital,4,0.24034816503882475,21.04762113229207,0.328030748,0.0,131068,0,65.80611542280856,0.754693829460248,6.103701895199438e-5,0.0,15,5.9703604284580685
HitAndRunSlicer,orbital,5,-1.628711629593337,0.003589449230261414,9.105191416,0.0,6005749,3072475,65.96880907945096,0.8893303844001746,1.0,10.0,15,0.7661868460692972
AutoStep RWMH,orbital,5,-1.6336399817542373,1.787956683134866e-5,2.1020032889999998,0.0,849104,424282,66.01781847377859,0.8384653165077154,0.5296919863786487,2.2402451076008556e-5,15,0.211649050625372
adaptive RWMH,orbital,5,-1.2996215696592748,22.04913276276966,0.39305025099999996,0.0,131068,0,66.2584601044478,0.754693829460248,3.051850947599719e-5,0.0,15,1.2288866602823594
HitAndRunSlicer,orbital,6,-1.6141505118708421,0.0006440366604898528,9.339582623,0.0,6031466,3109994,66.41431758067712,0.8379598444243991,1.0,10.0,15,0.7775939214163792
AutoStep RWMH,orbital,6,-1.634743675160877,2.154866212665419e-6,2.101298999,0.0,846438,423183,65.95291044403295,0.838114807258798,0.5307163737905968,2.2577998103338254e-5,15,0.21282954130406173
adaptive RWMH,orbital,6,0.7387389696980131,39.104018576605554,0.300189791,0.0,131068,0,65.99875640764559,0.754693829460248,6.103701895199438e-5,0.0,15,4.625798477431179
HitAndRunSlicer,orbital,7,-1.6098539352005379,0.0010189791237922281,8.924050665,0.0,6008058,3066445,65.7890195782154,0.8502805397358203,1.0,10.0,15,0.770658141900076
AutoStep RWMH,orbital,7,-1.6439148575626985,1.7187506095121568e-6,2.102064749,0.0,848412,423795,66.03663335816579,0.8343004375843682,0.5329613264390152,2.2335260662303688e-5,15,0.21770369072837856
adaptive RWMH,orbital,7,-1.5670123960853666,47.21592254095981,0.394047377,0.0,131068,0,66.01923541693424,0.754693829460248,0.00012207403790398877,0.0,15,4.106097249168957
HitAndRunSlicer,orbital,8,-2.009696421400604,0.017494956690788013,8.840898582,0.0,5978051,3073701,66.1289220410169,0.8531522441904222,1.0,10.0,15,0.7884216068943609
AutoStep RWMH,orbital,8,-1.6326674331178541,1.8450064368366676e-6,2.092447003,0.0,846840,423314,66.01426888917786,0.836647754164341,0.5325223441694248,2.2515995873091786e-5,15,0.21046875149904914
adaptive RWMH,orbital,8,-0.015523675681137189,12.613996954192958,0.327659708,0.0,131068,0,66.42828927238497,0.754693829460248,9.155552842799158e-5,0.0,15,25.694699825097228
HitAndRunSlicer,orbital,9,-1.6396921811613365,0.0016586089972164073,8.957593208999999,0.0,5943079,3041758,66.02487746507397,0.830106731694165,1.0,10.0,15,0.7894782631077121
AutoStep RWMH,orbital,9,-1.6293226002158394,1.0061761120209028e-5,2.1026769180000002,0.0,845810,422692,66.14595194823175,0.8351912528217008,0.5310984032561312,2.25536538255828e-5,15,0.2160001227088343
adaptive RWMH,orbital,9,1.396170318682828,19.903782559060996,0.33066287400000005,0.0,131068,0,66.0662883071763,0.754693829460248,6.103701895199438e-5,0.0,15,6.0688057518568925
HitAndRunSlicer,orbital,10,-1.6520775724683798,9.195897539222352e-5,9.254344209,0.0,6066391,3133128,66.2508188207042,0.8407489955671912,1.0,10.0,15,0.7806268048922338
AutoStep RWMH,orbital,10,-1.630708107043355,1.0656488486167554e-5,2.1331809159999997,0.0,845555,422630,65.98797754726789,0.8384181197643459,0.530194581736456,2.2740004117429483e-5,15,0.2130339485981512
adaptive RWMH,orbital,10,0.7598551098355203,41.664717381789075,0.337936834,0.0,131068,0,66.06319620598681,0.754693829460248,9.155552842799158e-5,0.0,15,11.482281682307338
