explorer,model,seed,mean_1st_dim,var_1st_dim,time,jitter_std,n_logprob,n_steps,miness,minKSess,acceptance_prob,step_size,n_rounds,energy_jump_dist
HitAndRunSlicer,kilpisjarvi,4,-52.5384442504372,686.70164340976,1.997693333,0.0,5898630,3044942,89.03720706012334,1.1105987669122226,1.0,10.0,15,0.6283148178532292
AutoStep RWMH,kilpisjarvi,4,0.17638819420364615,0.0033756693222806184,0.677389502,0.0,1192362,631704,49.26771575530602,1.2026194207106,0.5697035120127697,2.8446695653469218e-5,15,0.15977669462005772
adaptive RWMH,kilpisjarvi,4,3.209679136984038,22.943897599418648,1.0076006259999999,0.0,131068,0,37.43742387165877,0.8305918176789572,3.051850947599719e-5,0.0,15,0.00012651033685727025
HitAndRunSlicer,kilpisjarvi,5,-54.353316714580714,813.4782176509078,1.888863959,0.0,5852017,2975715,84.38169453852338,1.1666608596195003,1.0,10.0,15,0.619814354020047
AutoStep RWMH,kilpisjarvi,5,-0.23959432830174268,0.01694337322402452,0.633538457,0.0,1194012,629556,49.976638701657045,1.4279540364548102,0.5611862572407863,2.9988356069401443e-5,15,0.16139954664420414
adaptive RWMH,kilpisjarvi,5,0.9444265877367354,1.0547323895591365,0.724116041,0.0,131068,0,48.20460143593982,1.0400581891624454,3.051850947599719e-5,0.0,15,0.0002774763890761187
HitAndRunSlicer,kilpisjarvi,6,-60.71064920767334,760.1211301993485,1.9703083769999998,0.0,5815699,2968432,90.39623545178397,1.1029906877017706,1.0,10.0,15,0.6293983270568023
AutoStep RWMH,kilpisjarvi,6,0.07098726425244238,0.01563667482043346,0.6626779970000001,0.0,1191263,631179,49.44573193147095,0.9660143559338554,0.564122345542586,2.7139995917358848e-5,15,0.1540299123643971
adaptive RWMH,kilpisjarvi,6,0.9926137958640412,0.7496928699171467,1.009659916,0.0,131068,0,45.53205857042256,0.9244466684268955,3.051850947599719e-5,0.0,15,0.00038811197094724357
HitAndRunSlicer,kilpisjarvi,7,-57.24599143181482,953.5164956081866,1.930877791,0.0,5843325,2976891,81.0401937968967,1.2029901418615152,1.0,10.0,15,0.6327843566836804
AutoStep RWMH,kilpisjarvi,7,0.19427994622693662,0.0015404878373774674,0.661277666,0.0,1197058,635033,49.237540322908,0.9283934756376528,0.5642252232795547,3.026237040192839e-5,15,0.1569954696178979
adaptive RWMH,kilpisjarvi,7,-0.8350721393175392,19.11009924643987,0.782620334,0.0,131068,0,58.53044166752769,0.9739341236750404,3.051850947599719e-5,0.0,15,0.0008907674159686131
HitAndRunSlicer,kilpisjarvi,8,-61.49170944295769,635.1486001088695,1.975631082,0.0,5916000,2991609,83.44090394724263,1.0316145099746585,1.0,10.0,15,0.6264251729497682
AutoStep RWMH,kilpisjarvi,8,0.018139340981288835,0.0018589963544504546,0.798334793,0.0,1193232,636203,49.53567813853065,0.940963641202462,0.5699341994675369,2.7777731879583558e-5,15,0.1505410490981398
adaptive RWMH,kilpisjarvi,8,3.8348633813431827,32.61541916110786,1.030364875,0.0,131068,0,35.7046250788308,1.0088818960752315,3.051850947599719e-5,0.0,15,0.000199850496652251
HitAndRunSlicer,kilpisjarvi,9,-58.441152453537384,892.3442791576061,2.078268624,0.0,5879984,3000665,80.7163609211344,1.1803254853651062,1.0,10.0,15,0.6117104761342876
AutoStep RWMH,kilpisjarvi,9,-0.07047000818564146,0.04720870910943113,0.762989667,0.0,1194139,634668,49.68602899608454,0.9765052978170238,0.570937169752846,2.7997768814570573e-5,15,0.1529927204509571
adaptive RWMH,kilpisjarvi,9,-1.250387318932265,16.083434684713694,0.771742916,0.0,131068,0,61.15597334349444,0.8508454483823543,6.103701895199438e-5,0.0,15,0.00026062188917245447
HitAndRunSlicer,kilpisjarvi,10,-60.713217727036934,1277.4032144509558,1.9241543760000002,0.0,5952547,2993946,74.63254495862142,1.18023539621786,1.0,10.0,15,0.6252245544014499
AutoStep RWMH,kilpisjarvi,10,0.43642933534494727,0.010901194078927272,0.6486050409999999,0.0,1190908,636179,48.831859422805586,0.8785216841271082,0.5705462384275065,2.6907341362320337e-5,15,0.15475349212081058
adaptive RWMH,kilpisjarvi,10,0.7296357211731505,0.7453999117799918,1.072675667,0.0,131068,0,49.33453841813305,1.0137406991292577,6.103701895199438e-5,0.0,15,0.00037508829706977263
